budget,genres,original_language,revenue,runtime,vote_count,director,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Fiction,Foreign,History,Horror,Movie,Music,Mystery,Romance,Science,TV,Thriller,War,Western,succes_critique
40000000,Animation Comedy Adventure Family Science Fiction,en,74597643,89.0,332,Callan Brunker,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
40000000,Action Adventure Drama Thriller,en,120175290,139.0,1221,Mel Gibson,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
40000000,Action Adventure Thriller,en,191185897,130.0,440,John Glen,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
40000000,Action Science Fiction Adventure Thriller,en,126248813,107.0,1206,Nimr\u00f3d Antal,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
0,Comedy Crime Drama Romance Thriller,en,0,116.0,51,Ivan Reitman,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0
40000000,Thriller Mystery,en,92913171,96.0,972,David Koepp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0
40000000,Romance Drama Mystery,en,114830111,99.0,670,Alejandro Agresti,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1.0
43000000,Drama Horror Mystery Thriller,en,91974818,104.0,573,Iain Softley,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0
0,Fantasy Drama Comedy Family,en,51854875,105.0,386,Peter Hedges,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Comedy Romance,en,84601681,101.0,394,Paul Weiland,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Music Drama,en,67347013,134.0,255,Clint Eastwood,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
40000000,Drama Crime Thriller,en,45916769,135.0,235,Francis Ford Coppola,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
40000000,Horror Thriller,en,141591324,98.0,629,Mathieu Kassovitz,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
36000000,Drama History Mystery,en,74000000,155.0,316,Steven Spielberg,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0
40000000,Adventure,en,0,106.0,114,John McTiernan,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Fantasy Action Science Fiction Thriller Horror,en,41797066,94.0,740,Colin Strause,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,0.0
40000000,Comedy Family,en,0,95.0,415,Donald Petrie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
65000000,Drama Romance,en,0,103.0,135,Joan Chen,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Comedy Music Romance,en,145896422,96.0,554,Marc Lawrence,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0
40000000,Adventure Comedy Science Fiction,en,97552050,104.0,1789,Greg Mottola,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
40000000,Comedy,en,41863726,95.0,284,Anne Fletcher,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Horror Mystery,en,97138686,111.0,902,Wes Craven,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
40000000,Thriller Crime Mystery,en,96618699,123.0,474,Joel Schumacher,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0
38000000,Drama Music,en,34416893,140.0,275,Oliver Stone,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
40000000,Comedy,en,126069509,97.0,1695,Jake Kasdan,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Comedy Drama,en,36037909,94.0,40,Diane Keaton,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
47000000,Horror Mystery,en,157887643,92.0,866,Steven Quale,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
0,Comedy Crime Romance,en,0,102.0,140,Kelly Makin,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Drama Romance,en,55707411,122.0,432,Mimi Leder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
30000000,Comedy Drama Romance,en,50451307,103.0,182,Bobby Farrelly,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Comedy,en,0,102.0,275,Steven Brill,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Comedy Western,en,0,116.0,1468,Seth MacFarlane,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
25000000,Adventure Fantasy Action Thriller Science Fiction,en,48063435,108.0,138,Russell Mulcahy,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
40000000,Drama,en,55247881,129.0,708,Stephen Daldry,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Comedy Drama Romance,en,58785180,102.0,412,Roger Michell,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Drama,en,46442528,117.0,186,Jim Sheridan,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Crime Action Adventure,en,30199105,117.0,135,Christian Duguay,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Drama Romance,en,31670620,135.0,155,Chris Columbus,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
40000000,Drama Horror Thriller Crime,en,0,107.0,71,Chuck Russell,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
75000000,Comedy,en,29000000,90.0,45,Sam Weisman,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Fantasy Horror Science Fiction,en,49627779,96.0,147,John Frankenheimer,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0
40000000,Action Adventure Drama,en,27053815,104.0,56,Peter Hyams,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
35000000,Drama,en,0,115.0,477,Justin Chadwick,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Drama Romance,en,65754228,119.0,278,Pat O'Connor,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Horror,en,62771059,99.0,205,Stephen Hopkins,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0
500000,Drama Crime,en,3000000,110.0,345,Martin Scorsese,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Comedy War,en,24332324,128.0,81,Penny Marshall,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
40000000,Action Thriller Crime Drama,en,60965854,108.0,824,Olivier Megaton,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
40000000,Fantasy Animation Drama Romance Family,en,38172500,86.0,190,Frederik Du Chau,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
40000000,Crime Drama Mystery,en,22433915,108.0,92,Michael Caton-Jones,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
0,Drama Romance,en,0,128.0,48,Irwin Winkler,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Action,en,46546197,84.0,119,Joseph Kahn,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Drama Thriller,en,0,111.0,67,Harold Becker,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
45000000,Drama,en,20350754,128.0,256,Paul Verhoeven,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Drama History,en,60474340,123.0,642,Sofia Coppola,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Action Crime Drama Thriller,en,0,101.0,81,Barbet Schroeder,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
63600000,Action Drama Thriller Crime,en,19412993,102.0,145,Stephen T. Kay,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
42000000,Thriller Drama,en,180274123,113.0,2025,Juan Antonio Bayona,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
55000000,Action Adventure Comedy,en,14375181,107.0,28,Elaine May,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Adventure Animation Comedy Family,en,46471023,87.0,1176,Wes Anderson,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Comedy Drama Romance,en,16872671,103.0,124,Stephen Herek,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Comedy Fantasy Science Fiction,en,14358033,99.0,125,John Carpenter,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
10000000,Comedy Romance,fr,173921954,122.0,3310,Jean-Pierre Jeunet,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
0,Comedy,en,0,91.0,185,Dennie Gordon,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
60000000,Comedy,en,13395939,103.0,248,Charles Shyer,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Adventure Drama Romance,en,24719215,107.0,152,Ken Kwapis,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
38000000,Drama Mystery,en,28121100,106.0,54,Ulu Grosbard,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
40000000,Horror Thriller,en,18902015,101.0,105,William Malone,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
40000000,Adventure Fantasy Action Thriller,en,28169671,109.0,348,Paul Weitz,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
40000000,Action Comedy Thriller,en,19322135,89.0,482,Danny DeVito,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
0,Comedy Music,en,0,103.0,47,Malcolm D. Lee,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
0,Action Drama Thriller,en,0,115.0,21,Jerry Jameson,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
45000000,Action Science Fiction,en,10667893,82.0,135,Mic Rodgers,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
33000000,Action Horror Mystery Science Fiction Thriller,en,20645327,108.0,774,Christian Alvart,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,1.0
40000000,Action Science Fiction Thriller,en,0,102.0,135,Gary Fleder,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
40000000,Action Adventure Drama Thriller,en,10959475,93.0,28,Christian Duguay,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
0,Comedy Fantasy Science Fiction,en,0,88.0,171,Jean-Marie Poir\u00e9,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
50000000,Science Fiction Thriller,en,32017803,107.0,1182,Danny Boyle,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1.0
40000000,Drama Comedy,en,22044277,91.0,373,Brian Robbins,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Adventure Fantasy Animation Comedy Science Fiction,en,0,94.0,15,Marc F. Adler,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
40000000,Action Drama Crime,en,13644292,115.0,392,Pierre Morel,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
40000000,Adventure Action Family,en,23937870,93.0,213,Geoffrey Sax,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
20000000,Thriller Drama Mystery,en,117760134,105.0,1006,D.J. Caruso,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1.0
20000000,Action Crime Thriller Drama,en,7563728,107.0,398,Iain Softley,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
0,Action Adventure Thriller Drama,en,0,101.0,96,Richard Shepard,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
30000000,Comedy Drama,en,0,111.0,275,Joel Coen,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
40000000,Action Drama History,zh,0,126.0,83,Peter Chan,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
25000000,Action History War,en,0,112.0,17,Sergei Bodrov Jr.,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0
39200000,Action Science Fiction Drama,ko,86758912,126.0,2854,Bong Joon-ho,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
25000000,Adventure Animation Comedy Family Fantasy,fr,0,90.0,313,Bibo Bergeron,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0,Action Comedy,en,0,90.0,15,Jeff Nathanson,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Fantasy Action Thriller,en,94000000,102.0,953,Alex Proyas,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
40000000,Action Adventure War History,te,100000000,159.0,135,S.S. Rajamouli,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1.0
39000000,Drama Romance Fantasy,en,101229792,107.0,798,Robert Schwentke,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
0,Comedy,en,69485490,102.0,191,Michael Lehmann,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
39000000,Animation Comedy Family,en,35287788,87.0,932,Tim Burton,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
39000000,Science Fiction Action Adventure Thriller,en,38869464,119.0,1264,Joss Whedon,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,1.0
39000000,Romance Drama,en,6614280,106.0,32,Charles S. Dutton,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
39000000,Comedy Action Adventure Fantasy Science Fiction,en,75850624,125.0,490,Richard Lester,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
40000000,Comedy,en,44907260,113.0,433,Peter Segal,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
80341000,Adventure Drama Action,zh,127814609,150.0,205,John Woo,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
30000000,Comedy Romance,en,180622424,108.0,394,Andy Tennant,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
38000000,Comedy Romance,en,205298907,96.0,972,Robert Luketic,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
0,Comedy Family,en,0,90.0,94,Jonathan Lynn,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Action Adventure Family,en,119723358,100.0,521,Robert Rodriguez,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Science Fiction Action Adventure Thriller,en,120000000,118.0,452,David Carson,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
3860000,Action Drama History,zh,64076736,130.0,273,Wong Kar-wai,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Drama Romance,en,114156230,120.0,850,Francis Lawrence,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
40000000,Adventure Family Fantasy Animation,zh,0,88.0,19,Yuefeng Song,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
50000000,Drama,en,73956241,146.0,396,Norman Jewison,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
38000000,Drama Thriller,en,51801187,114.0,264,Michael Apted,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
35000000,Crime Comedy Romance,en,0,123.0,254,David Mirkin,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
38000000,Action Comedy Family,en,107597242,94.0,567,Andy Fickman,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
53000000,Drama Romance Thriller,en,29700000,102.0,88,Luis Mandoki,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.0
38000000,Comedy,en,0,99.0,40,John Pasquin,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Horror Mystery Thriller,en,58401898,133.0,756,Roman Polanski,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0
38000000,Drama Thriller,en,17380126,118.0,80,Michael Apted,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
57000000,Music Drama Comedy,en,16991902,105.0,190,Stephen Herek,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
10000000,Drama,en,47536959,110.0,417,Lee Daniels,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
38000000,Action Drama,en,10300000,129.0,86,Ridley Scott,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
15000000,Horror Mystery Science Fiction,en,19629760,109.0,1588,John Carpenter,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,1.0
38000000,Science Fiction Action Thriller,en,98337295,119.0,2035,David Twohy,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
37000000,Action Adventure Mystery Thriller,en,6482195,118.0,52,Jeb Stuart,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0
0,Action Western,en,0,110.0,19,Steve Miner,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
55000000,Adventure Family Fantasy,en,17869048,90.0,605,Gil Kenan,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
32000000,Drama,en,28258060,137.0,701,Paul Thomas Anderson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
38000000,Adventure Action Comedy Romance,en,5410749,93.0,75,David Leland,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
40000000,Drama,en,9793496,130.0,71,Gary Fleder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
38000000,Adventure Science Fiction,en,109906372,112.0,1945,J Blakeson,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
37000000,Drama,en,173567581,133.0,1915,Ryan Coogler,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
37000000,Crime Drama Thriller,en,154026136,125.0,1468,Ben Affleck,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
40000000,Romance Comedy Drama,en,79700000,110.0,594,Kirk Jones,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
37000000,Comedy Drama,en,163720069,96.0,1222,Joel Coen,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
37000000,Adventure Comedy Family Fantasy,en,100076342,96.0,330,Jennifer Flackett,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Drama Action,en,90247624,123.0,2277,Ron Howard,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
37000000,Drama,en,48451803,188.0,825,Paul Thomas Anderson,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
30000000,Action Comedy Crime,en,55583804,107.0,511,Kevin Smith,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
38000000,Comedy Romance,en,112343513,110.0,1201,Christian Ditter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
37000000,Drama Family,en,95404397,113.0,163,Charles Martin Smith,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
37000000,Adventure Fantasy Drama Romance,en,392616625,122.0,3561,Catherine Hardwicke,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
36000000,Drama Thriller Crime,en,102244770,116.0,594,Nick Cassavetes,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
65000000,Action Comedy Crime,en,117758500,93.0,352,Les Mayfield,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
37000000,Comedy Crime,en,269994119,110.0,2972,Rawson Marshall Thurber,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
36500000,Action Fantasy Science Fiction Thriller,ru,21834845,115.0,23,Fyodor Bondarchuk,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0
36000000,Drama Action Thriller,en,50159144,95.0,198,Jonathan Mostow,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
36000000,Adventure Action Thriller,en,160000000,134.0,338,Irvin Kershner,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
36000000,Science Fiction Comedy Adventure,en,64572262,101.0,894,Steve Pink,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
36000000,Family Drama,en,52424533,107.0,96,Charles Martin Smith,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
42000000,Thriller,en,32168970,124.0,173,John Frankenheimer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
36000000,Action Drama,en,44350926,109.0,258,F. Gary Gray,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
37000000,Drama Comedy Romance,en,26250020,105.0,692,Cameron Crowe,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
0,History Drama,en,0,130.0,40,Rob Reiner,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
0,Drama Romance,en,0,127.0,32,Scott Hicks,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
37000000,Drama Thriller Horror,en,96047633,114.0,556,Mikael H\u00e5fstr\u00f6m,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
36000000,Thriller Science Fiction Mystery Romance,en,12532777,106.0,1808,Andrew Niccol,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,1.0
36000000,Drama Comedy,de,3003296,95.0,14,Andrew Bergman,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
37000000,Animation Family,en,63800345,81.0,99,Kirk De Micco,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
0,Comedy,en,0,95.0,71,Chris Rock,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
35000000,Comedy,en,459270619,100.0,6173,Todd Phillips,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
36000000,Action Drama History,cn,156844753,105.0,379,Wilson Yip,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0
33000000,Adventure Comedy Crime Science Fiction,en,310940086,95.0,1011,Jay Roach,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0
35000000,Fantasy Action,en,411348924,126.0,2096,Tim Burton,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0,Drama,en,0,112.0,27,Roland Joff\u00e9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
35000000,Adventure Action Comedy Thriller Crime,en,321731527,118.0,811,Richard Donner,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
29000000,Drama,en,309208309,129.0,1597,John Lee Hancock,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
35000000,Action Comedy Family Adventure,en,147934180,88.0,867,Robert Rodriguez,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
35000000,Comedy Crime,en,117000000,98.0,2277,Seth Gordon,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
38000000,Drama Adventure Western,en,252276927,110.0,1668,Joel Coen,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0
